station_id,station_name,total_starts,total_ends,net_imbalance,total_volume
3356.07,2 Ave & 44 St,140,156,-16,296
4184.07,Carroll St & Bond St,1618,1634,-16,3252
8543.01,10 Ave & W 202 St,369,385,-16,754
7913.15,Cauldwell Ave & E 158 St,1478,1494,-16,2972
4010.15,Grand Army Plaza & Plaza St West,5724,5740,-16,11464
5881.01,Tyler Ave & Maurice Ave,452,468,-16,920
4479.06,Bond St & Fulton St,6495,6511,-16,13006
8474.02,W 190 St & Broadway,774,790,-16,1564
3300.04,E 49 St & Church Ave,195,211,-16,406
8528.05,Nagle Ave & Ellwood St,617,634,-17,1251
3007.05,Church Ave & Story St,589,606,-17,1195
8828.02,Sedgwick Ave & Hillman Ave,371,388,-17,759
8559.04,9 Ave & W 204 St,77,94,-17,171
6392.02,39 Ave & 54 St,262,279,-17,541
6958.06,Crescent St & 30 Ave,3703,3720,-17,7423
3567.05,Rutland Rd & E 45 St,154,171,-17,325
4228.02,Fulton St & Utica Ave,1977,1994,-17,3971
7945.07,Walton Ave & E 153 St,396,413,-17,809
7504.19,3 Ave & E 109 St,1941,1958,-17,3899
6072.11,8 Ave & W 16 St,16572,16589,-17,33161
7170.04,35 St & 21 Ave,742,759,-17,1501
7119.04,24 Ave & 29 St,1395,1412,-17,2807
7662.13,Lexington Ave & E 127 St,1564,1581,-17,3145
7737.06,St Mary's St & Jackson Ave,841,858,-17,1699
8020.01,Home St & Westchester Ave,724,741,-17,1465
5553.03,E 3 St & 1 Ave,6688,6705,-17,13393
8485.01,E 188 St & Hughes Ave,274,291,-17,565
6486.07,38 St & Northern Blvd,705,722,-17,1427
8156.03,E 170 St & Webster Ave,1784,1801,-17,3585
4939.07,Suydam St & Knickerbocker Ave,2518,2535,-17,5053
5051.02,Irving Ave & Jefferson St,2004,2021,-17,4025
6298.04,69 St & 38 Ave,598,615,-17,1213
8179.03,Walton Ave & E 168 St,1210,1227,-17,2437
8088.01,E 167 St & Clay Ave,836,854,-18,1690
6570.06,72 St & Northern Blvd,671,689,-18,1360
7691.05,Willis Ave & Bruckner Blvd,649,667,-18,1316
5971.08,E 20 St & 2 Ave,9280,9298,-18,18578
3019.02,65 St & 2 Ave,58,76,-18,134
5923.02,51 Ave & 61 St,476,494,-18,970
6966.04,31 Ave & 14 St,1669,1687,-18,3356
8679.03,10 Ave & W 215 St,223,241,-18,464
4422.05,Columbia St & Kane St,1357,1375,-18,2732
8696.05,9 Ave & W 219 St,149,167,-18,316
8732.04,W 218 St & Indian Rd,199,217,-18,416
8057.02,Grand Concourse & E 164 St,1128,1146,-18,2274
7602.05,Lenox Ave & W 111 St,5609,5627,-18,11236
7204.08,E 89 St & York Ave,6481,6499,-18,12980
7720.03,Lenox Ave & W 126 St,6329,6347,-18,12676
8447.07,Crescent Ave & Belmont Ave,340,358,-18,698
5204.05,S 4 St & Wythe Ave,6964,6982,-18,13946
5178.06,Graham Ave & Grand St,5061,5079,-18,10140
8489.06,E 187 St & 3 Ave,362,380,-18,742
4208.01,Sterling Pl & 5 Ave,3343,3361,-18,6704
7812.01,E 149 St & Jackson Ave,1237,1255,-18,2492
5676.04,Calyer St & West St,4278,4296,-18,8574
7414.17,3 Ave & E 100 St,1954,1972,-18,3926
6197.08,E 33 St & 1 Ave,19384,19402,-18,38786
8335.02,Park Ave & E Tremont Ave,614,632,-18,1246
8859.03,Van Cortlandt Park S & Dickinson Ave,153,172,-19,325
8511.08,Broadway & W 192 St,579,598,-19,1177
5764.02,65 Pl & 53 Ave,380,399,-19,779
8122.04,E 169 St & Webster Ave,787,806,-19,1593
4298.05,Degraw St & Smith St,1030,1049,-19,2079
7599.02,E 115 St & Madison Ave,2086,2105,-19,4191
5481.04,Driggs Ave & Lorimer St,4061,4080,-19,8141
3353.04,Greenwood Ave & E 4 St,784,803,-19,1587
4137.14,Coffey St & Ferris St,1084,1103,-19,2187
4798.02,Forest Ave & Summerfield St,629,648,-19,1277
3463.01,Clarkson Ave & E 37 St,888,907,-19,1795
3376.02,Parade Pl & Crooke Ave,1470,1489,-19,2959
3187.01,Beverley Rd & E 49 St,231,250,-19,481
8579.09,10 Ave & W 204 St,174,193,-19,367
5433.03,Richardson St & N Henry St,2516,2535,-19,5051
8081.01,Jerome Ave & Ogden Ave,543,562,-19,1105
5666.11,Norman Ave & Leonard St,4569,4588,-19,9157
4850.04,Tompkins Ave & Hopkins St,1986,2005,-19,3991
3914.02,7 St & 5 Ave,3502,3521,-19,7023
7962.01,Concourse Village West & E 156 St,966,985,-19,1951
4898.02,Irving Ave & DeKalb Ave,1412,1431,-19,2843
7855.03,Adam Clayton Powell Blvd & W 138 St,3636,3655,-19,7291
8186.01,Fulton Ave & E 172 St,739,758,-19,1497
3157.08,Turner Pl & Coney Island Ave,731,750,-19,1481
4931.05,Wyckoff Ave & Stanhope St,3983,4002,-19,7985
3164.04,Brooklyn Ave & Beverley Rd,87,107,-20,194
2923.01,62 St & 4 Ave,175,195,-20,370
3564.04,30 St & 4 Ave,775,795,-20,1570
3803.09,6 Ave & 9 St,6451,6471,-20,12922
6766.03,Bulova Ave & Brooklyn Queens Expressway W,2112,2132,-20,4244
7979.17,E 161 St & Park Ave,1232,1252,-20,2484
5369.01,Grand Ave & 55 St,222,242,-20,464
5406.02,Rivington St & Ridge St,9512,9532,-20,19044
4965.01,Lorimer St & Broadway,1249,1269,-20,2518
4634.02,Willoughby Ave & Walworth St,2606,2626,-20,5232
7611.02,E 118 St & 3 Ave,2746,2766,-20,5512
7625.18,E 118 St & Park Ave,1385,1405,-20,2790
3172.01,Tilden Ave & Nostrand Ave,447,467,-20,914
5134.09,Broadway & Kent Ave,8654,8674,-20,17328
5746.02,E 10 St & 2 Ave,11346,11366,-20,22712
4824.03,Stockholm St & Wilson Ave,2546,2566,-20,5112
4840.06,Beaver St & Fayette St,2461,2481,-20,4942
7344.01,E 94 St & Madison Ave,4201,4221,-20,8422
8835.05,Irwin Ave & W 232 St,236,256,-20,492
4883.03,Broadway & Whipple St,2920,2940,-20,5860
7658.13,Frederick Douglass Blvd & W 115 St,4709,4729,-20,9438
4202.04,Richards St & Delavan St,1175,1195,-20,2370
5282.02,Devoe St & Morgan Ave,1815,1835,-20,3650
8212.01,Boston Rd & West Farms Rd,715,735,-20,1450
3391.10,E 34 St & Linden Blvd,65,85,-20,150
6237.01,47 Ave & Skillman Ave,309,329,-20,638
7365.13,E 95 St & 3 Ave,3955,3975,-20,7930
8111.07,River Ave & McClellan St,789,810,-21,1599
4718.08,Pierrepont St & Monroe Pl,2644,2665,-21,5309
3229.07,E 48 St & Tilden Ave,105,126,-21,231
5371.07,Frost St & Meeker Ave,2055,2076,-21,4131
6638.01,34 Ave & 38 St,3279,3300,-21,6579
8505.08,E 189 St & Bathgate Ave,379,400,-21,779
8356.04,Anthony Ave & E Tremont Ave,464,485,-21,949
3129.08,53 St & 5 Ave,336,357,-21,693
6492.04,W 33 St & 10 Ave,9321,9342,-21,18663
5922.08,Bank St & Hudson St,4783,4804,-21,9587
7814.01,Adam Clayton Powell Blvd & W 132 St,2018,2040,-22,4058
6076.02,30 St & 48 Ave,485,507,-22,992
8496.01,Fort Washington Ave & W 190 St,493,515,-22,1008
8052.02,E 165 St & Clay Ave,885,907,-22,1792
3742.11,Carroll St & Rochester Ave,609,631,-22,1240
3940.04,Sigourney St & Columbia St,1320,1342,-22,2662
5578.02,Watts St & Greenwich St,5907,5929,-22,11836
5579.02,56 Dr & 59 St,92,114,-22,206
7992.04,Bradhurst Ave & W 148 St,1053,1075,-22,2128
3633.08,Lincoln Rd & Ocean Ave,3753,3775,-22,7528
8646.02,Botanical Sq & Webster Ave,455,477,-22,932
7983.02,Longfellow Ave & Aldus St,343,365,-22,708
8799.01,Goulden Ave & W 205 St,661,683,-22,1344
8526.03,3 Ave & E 189 St,750,772,-22,1522
6451.07,34 Ave & 74 St,1910,1932,-22,3842
3180.09,Albemarle Rd & E 21 St,729,751,-22,1480
5004.02,Boerum St & Broadway,2409,2431,-22,4840
5093.01,Bedford Ave & S 9 St,1853,1875,-22,3728
8315.03,3 Ave & E Tremont Ave,565,587,-22,1152
3138.09,58 St & 2 Ave,306,328,-22,634
6064.08,W 18 St & 6 Ave,10870,10892,-22,21762
5300.06,Union Ave & Jackson St,2556,2579,-23,5135
6089.07,Lexington Ave & E 24 St,13071,13094,-23,26165
5259.06,Devoe St & Lorimer St,4782,4805,-23,9587
5140.06,Bushwick Ave & Stagg St,1214,1237,-23,2451
6889.12,E 72 St & York Ave,12870,12893,-23,25763
3599.01,Midwood St & Utica Ave,113,136,-23,249
7643.18,Adam Clayton Powell Blvd & W 115 St,2932,2955,-23,5887
6633.01,Shea Rd & Boat Basin Pl,43,66,-23,109
3382.04,Troy Ave & Linden Blvd,146,169,-23,315
4531.05,Henry St & Atlantic Ave,5426,5449,-23,10875
3303.03,Caton Ave & Argyle Rd,1034,1057,-23,2091
8100.01,Frederick Douglass Blvd & Harlem River Dr,806,829,-23,1635
7314.03,21 St & 21 Ave,1463,1486,-23,2949
4528.01,DeKalb Ave & Franklin Ave,3944,3967,-23,7911
5458.02,N 5 St & Northside Piers,5713,5737,-24,11450
7488.24,E 102 St & Park Ave,2460,2484,-24,4944
3034.02,Matthews Ct & Coney Island Ave,374,398,-24,772
7987.14,Rogers Pl & E 165 St,550,574,-24,1124
5930.02,Queens Blvd & Broadway,671,695,-24,1366
7893.05,Adam Clayton Powell Blvd & W 141 St,1902,1926,-24,3828
3275.03,45 St & 4 Ave,858,882,-24,1740
7821.01,Morris Ave & E 142 St,1335,1359,-24,2694
6563.12,35 Ave & 37 St,2351,2375,-24,4726
3379.03,5 Ave & 37 St,620,644,-24,1264
8205.05,3 Ave & E 172 St,1080,1104,-24,2184
6991.12,E 75 St & 3 Ave,6427,6451,-24,12878
5995.07,56 Ave & Junction Blvd,80,104,-24,184
7712.04,Alexander Ave & E 134 St,960,984,-24,1944
3877.04,Pitkin Ave & Grafton St,172,196,-24,368
8152.03,Fulton Ave & St Paul's Pl,1111,1135,-24,2246
8582.09,E Fordham Rd & Webster Ave,2002,2026,-24,4028
8233.01,Inwood Ave & W 170 St,282,306,-24,588
6056.02,Queens Blvd & Albion Ave,256,280,-24,536
4362.04,Pacific St & Nevins St,3193,3217,-24,6410
7783.18,Broadway & W 122 St,2790,2814,-24,5604
2961.05,59 St & 5 Ave,215,239,-24,454
7886.02,12 Ave & W 125 St,2627,2651,-24,5278
6795.01,W 46 St & 11 Ave,5750,5775,-25,11525
8806.01,W 230 St & Marble Hill Ave,372,397,-25,769
7286.05,1 Ave & E 94 St,3129,3154,-25,6283
4243.01,Commerce St & Van Brunt St,1202,1227,-25,2429
2821.05,7 Ave & 62 St,556,581,-25,1137
8085.13,Harlem River Dr & W 155 St,563,588,-25,1151
6267.08,65 St & Roosevelt Ave,388,413,-25,801
7443.17,E 98 St & Park Ave,2403,2428,-25,4831
7868.05,Gerard Ave & E 146 St,855,880,-25,1735
3373.01,E 51 St & Linden Blvd,120,145,-25,265
4101.17,President St & 4 Ave,4649,4674,-25,9323
4519.04,Kosciuszko St & Nostrand Ave,3172,3197,-25,6369
8579.03,W 204 St & Nagle Ave,309,334,-25,643
4175.15,Union St & 4 Ave,4010,4035,-25,8045
6572.08,36 Ave & 31 St,3339,3364,-25,6703
7642.04,E 133 St & Cypress Pl,172,197,-25,369
7178.02,23 Ave & 27 St,1337,1362,-25,2699
7563.06,E 116 St & 2 Ave,1625,1651,-26,3276
4873.08,Evergreen Ave & Noll St,2067,2093,-26,4160
7391.02,20 Ave & Shore Blvd,177,203,-26,380
6179.07,Center Blvd & 51 Ave,4023,4049,-26,8072
5137.12,Gold St & Frankfort St,924,950,-26,1874
5489.04,N 11 St & Kent Ave,2187,2213,-26,4400
4086.06,Henry St & W 9 St,713,739,-26,1452
3739.06,4 Ave & 17 St,1233,1259,-26,2492
4789.03,Clark St & Henry St,7490,7516,-26,15006
3359.01,Church Ave & Nostrand Ave,682,708,-26,1390
5190.07,Madison St & Clinton St,3757,3783,-26,7540
5709.04,Lorimer St & Calyer St,1216,1242,-26,2458
4665.02,Willoughby Ave & Tompkins Ave,3317,3343,-26,6660
6182.02,W 20 St & 7 Ave,12103,12129,-26,24232
3180.02,Beverley Rd & Flatbush Ave,1019,1045,-26,2064
8029.28,Macombs Pl & W 152 St,1772,1798,-26,3570
6617.02,E 53 St & 3 Ave,8139,8165,-26,16304
5267.08,Grand St & Havemeyer St,5591,5618,-27,11209
5159.07,South St & Pike St,3914,3941,-27,7855
3132.09,Beverley Rd & Nostrand Ave,561,588,-27,1149
3188.04,Rugby Rd & Albemarle Rd,316,343,-27,659
5167.06,St James Pl & Pearl St,2818,2845,-27,5663
7149.05,Amsterdam Ave & W 66 St,7811,7838,-27,15649
6005.04,55 Ave & 90 St,318,345,-27,663
6806.06,35 Ave & 10 St,1908,1935,-27,3843
3680.04,E New York Ave & Troy Ave,503,530,-27,1033
5440.05,57 St & Grand Ave,246,273,-27,519
7528.31,E 106 St & Madison Ave,3038,3065,-27,6103
6300.04,Skillman Ave & 43 Ave,1563,1590,-27,3153
5442.09,Manhattan Ave & Leonard St,2356,2383,-27,4739
7543.15,3 Ave & E 112 St,1826,1853,-27,3679
4307.13,President St & Henry St,3077,3104,-27,6181
3376.04,Parkside Ave & Parade Pl,1360,1387,-27,2747
5869.04,Huron St & Franklin St,6728,6755,-27,13483
8879.03,Broadway & W 238 St,449,477,-28,926
8005.08,River Ave & E 153 St,756,784,-28,1540
8171.06,E 171 St & 3 Ave,837,865,-28,1702
3426.02,Prospect Ave & Vanderbilt St,914,942,-28,1856
7504.18,E 106 St & Lexington Ave,2817,2845,-28,5662
4028.04,4 Ave & 3 St,3189,3217,-28,6406
6759.15,Crescent St & 34 Ave,2519,2547,-28,5066
5059.02,McKibbin St & Bogart St,2864,2892,-28,5756
5616.08,E 12 St & Ave C,5929,5957,-28,11886
8616.06,Riverside Dr & Broadway,1035,1063,-28,2098
7903.02,Broadway & W 133 St,2051,2079,-28,4130
3306.03,5 Ave & 41 St,1136,1164,-28,2300
3699.07,17 St & 5 Ave,2613,2642,-29,5255
7587.16,W 111 St & 5 Ave,4383,4412,-29,8795
6014.01,St James Ave & 51 Ave,154,183,-29,337
4546.06,DeKalb Ave & S Portland Ave,4376,4405,-29,8781
4821.06,Cadman Plaza E & Red Cross Pl,3248,3277,-29,6525
3278.07,Brooklyn Ave & Snyder Ave,115,144,-29,259
4281.08,Bergen St & Flatbush Ave,5891,5920,-29,11811
4565.07,Schermerhorn St & Court St,5061,5090,-29,10151
5148.03,Leonard St & Maujer St,3870,3899,-29,7769
5545.04,E 5 St & Ave C,7487,7516,-29,15003
7186.15,19 St & 24 Ave,1637,1666,-29,3303
4637.07,Johnson St & Brooklyn Bridge Blvd,502,531,-29,1033
3431.02,New York Ave & Lenox Rd,832,862,-30,1694
3113.06,Rugby Rd & Beverley Rd,476,506,-30,982
7579.11,E 117 St & 1 Ave,2842,2872,-30,5714
7286.01,E 91 St & 2 Ave,7747,7777,-30,15524
8213.01,Plaza Dr & W 170 St,2200,2231,-31,4431
4290.06,Wyckoff St & 3 Ave,2085,2116,-31,4201
7003.06,Vernon Blvd & 31 Ave,2228,2259,-31,4487
8065.13,W 155 St & Frederick Douglass Blvd,610,641,-31,1251
8715.06,W 218 St & Broadway,370,401,-31,771
6072.16,Gansevoort St & Hudson St,4734,4765,-31,9499
7082.08,23 Ave & 31 St,2931,2962,-31,5893
5561.04,Mott St & Prince St,8977,9008,-31,17985
7407.13,E 102 St & 1 Ave,4286,4317,-31,8603
4996.08,McKibbin St & Manhattan Ave,2709,2740,-31,5449
4979.07,Knickerbocker Ave & George St,1813,1844,-31,3657
7146.04,E 85 St & York Ave,5626,5658,-32,11284
7128.08,E 76 St & Park Ave,6420,6452,-32,12872
6028.01,57 Ave & 98 Pl,309,341,-32,650
5636.11,Great Jones St,12862,12894,-32,25756
6119.01,49 Ave & 27 St,377,409,-32,786
5964.01,Bank St & Washington St,5857,5889,-32,11746
4668.08,Johnson St & Gold St,2997,3029,-32,6026
8650.11,Seaman Ave & Beak St,631,664,-33,1295
7121.02,E 80 St & 2 Ave,3689,3722,-33,7411
7726.02,Willis Ave & E 137 St,1660,1693,-33,3353
5709.03,Calyer St & Guernsey St,1142,1175,-33,2317
5962.04,56 Ave & 92 St,245,278,-33,523
4166.08,Prospect Pl & 6 Ave,4242,4275,-33,8517
7463.09,E 103 St & Lexington Ave,3393,3426,-33,6819
7456.03,E 106 St & 1 Ave,2461,2494,-33,4955
7599.09,E 115 St & Lexington Ave,1763,1797,-34,3560
3140.09,Bedford Ave & Beverley Rd,632,666,-34,1298
4756.04,Brooklyn Bridge Park - Pier 2,2091,2125,-34,4216
4732.08,Carlton Ave & Flushing Ave,2844,2878,-34,5722
5880.02,W 4 St & 7 Ave S,11299,11333,-34,22632
5743.02,Calyer St & Jewel St,1240,1274,-34,2514
4033.16,Sterling Pl & Franklin Ave,4210,4244,-34,8454
3166.03,Albemarle Rd & McDonald Ave,915,949,-34,1864
3668.04,21 St & 4 Ave,1704,1739,-35,3443
3996.01,7 St & 3 Ave,2794,2829,-35,5623
4596.05,Duffield St & Willoughby St,4903,4938,-35,9841
6644.08,9 Ave & W 39 St,10636,10671,-35,21307
6137.04,5 St & 51 Ave,1544,1579,-35,3123
6047.03,51 Ave & Van Loon St,193,228,-35,421
3280.04,Fort Hamilton Pkwy & E 2 St,1198,1233,-35,2431
7800.03,Amsterdam Ave & W 125 St,2123,2158,-35,4281
3263.01,E 18 St & Church Ave,1040,1075,-35,2115
6148.02,W 17 St & 8 Ave,7904,7939,-35,15843
5108.01,Scholes St & Manhattan Ave,5484,5519,-35,11003
4522.07,State St & Smith St,3613,3648,-35,7261
4134.06,Berkeley Pl & 6 Ave,3387,3422,-35,6809
6090.03,South Railroad Ave & Broadway,726,762,-36,1488
4380.08,Henry St & Degraw St,4220,4256,-36,8476
8879.02,Broadway & Van Cortlandt Park S,346,382,-36,728
8632.07,W 204 St & Vermilyea Ave,523,559,-36,1082
5929.01,E 23 St & 1 Ave,11765,11801,-36,23566
7522.02,1 Ave & E 110 St,4029,4065,-36,8094
4645.09,Hicks St & Montague St,4916,4952,-36,9868
4596.09,Lawrence St & Willoughby St,7076,7113,-37,14189
5805.07,7 Ave S & Bleecker St,8725,8762,-37,17487
5785.1,Kent St & McGuinness Blvd,522,559,-37,1081
6173.08,Broadway & W 25 St,21352,21389,-37,42741
5235.05,S 3 St & Bedford Ave,8674,8711,-37,17385
4129.10,Herkimer St & Eastern Pkwy,161,198,-37,359
8647.10,W 211 St & 10 Ave,96,133,-37,229
8665.02,Seaman Ave & Isham St,413,450,-37,863
3596.04,4 Ave & 26 St,915,952,-37,1867
7092.06,E 77 St & 3 Ave,7958,7995,-37,15953
4045.01,Clinton St & Centre St,585,622,-37,1207
4628.05,Willoughby St & Fleet St,5371,5408,-37,10779
7619.05,W 107 St & Columbus Ave,4159,4197,-38,8356
5938.01,E 19 St & 3 Ave,6979,7017,-38,13996
5219.05,Manhattan Ave & Devoe St,2673,2711,-38,5384
7774.02,Adam Clayton Powell Blvd & W 130 St,1833,1871,-38,3704
6827.11,Crescent St & Broadway,4238,4276,-38,8514
6297.07,8 Ave & W 27 St,7704,7742,-38,15446
3148.09,E 19 St & Beverley Rd,564,603,-39,1167
2883.03,3 Ave & Wakeman Pl,356,395,-39,751
3472.03,Clarkson Ave & Nostrand Ave,875,914,-39,1789
5036.06,Leonard St & Boerum St,1994,2033,-39,4027
3208.07,Dahill Rd & 12 Ave,603,642,-39,1245
5987.03,99 St & 58 Ave,225,265,-40,490
4546.05,Washington Park,3785,3825,-40,7610
8579.05,Academy St & Nagle Ave,259,299,-40,558
3771.06,14 St & 5 Ave,4029,4069,-40,8098
6254.06,Center Blvd & 48 Ave,2370,2411,-41,4781
3087.01,Cortelyou Rd & E 34 St,213,254,-41,467
2971.02,64 St & 3 Ave,91,132,-41,223
6526.01,W 35 St & 8 Ave,9019,9060,-41,18079
4798.10,Stephen St & Seneca Ave,176,217,-41,393
7744.06,Lincoln Ave & E 138 St,1934,1975,-41,3909
7888.10,Dawson St & Intervale Ave,88,129,-41,217
5303.06,Clinton St & Grand St,17047,17088,-41,34135
5374.01,Norfolk St & Broome St,15694,15735,-41,31429
4151.01,Smith St & 3 St,3227,3269,-42,6496
4060.09,Carroll St & 5 Ave,4423,4465,-42,8888
5838.09,Washington Pl & 6 Ave,7982,8024,-42,16006
4962.08,Broad St & Bridge St,2754,2796,-42,5550
7687.05,E 135 St & St Ann's Ave,547,589,-42,1136
4748.07,Clinton St & Tillary St,4823,4865,-42,9688
4225.14,Carroll St & Smith St,6243,6285,-42,12528
6039.06,Washington St & Gansevoort St,11244,11286,-42,22530
7823.03,Broadway & Moylan Pl,2697,2739,-42,5436
6215.04,W 25 St & 6 Ave,2866,2908,-42,5774
6416.06,W 29 St & 9 Ave,8268,8311,-43,16579
4125.07,7 Ave & Park Pl,9340,9383,-43,18723
7741.01,Morningside Ave & W 123 St,2358,2401,-43,4759
4677.06,Montague St & Clinton St,5321,5364,-43,10685
4452.03,Lexington Ave & Classon Ave,4020,4063,-43,8083
4330.09,Hoyt St & Warren St,935,978,-43,1913
5820.08,E 13 St & 2 Ave,12057,12100,-43,24157
6331.01,W 31 St & 7 Ave,20634,20678,-44,41312
4895.09,Jay St & York St,6665,6709,-44,13374
6289.06,Broadway & W 29 St,14552,14596,-44,29148
3148.08,E 17 St & Beverley Rd,696,740,-44,1436
5920.03,94 St & 57 Ave,528,572,-44,1100
5430.08,Franklin St & W Broadway,4290,4334,-44,8624
5453.06,Kenmare St & Elizabeth St,6945,6989,-44,13934
3335.09,Caton Ave & St. Pauls Pl,930,975,-45,1905
6286.02,46 Ave & 5 St,5818,5863,-45,11681
4422.04,Columbia St & Degraw St,2644,2689,-45,5333
5001.08,Little West St & 1 Pl,5838,5883,-45,11721
4677.01,Cadman Plaza E & Tillary St,2922,2967,-45,5889
5198.04,Market St & Cherry St,4022,4067,-45,8089
6998.08,E 72 St & Park Ave,7929,7974,-45,15903
5636.13,E 1 St & Bowery,7740,7786,-46,15526
5175.08,Fulton St & Broadway,9412,9458,-46,18870
5359.13,Church St & Worth St,4215,4261,-46,8476
5593.02,E 2 St & 2 Ave,5050,5096,-46,10146
5914.03,W 11 St & 6 Ave,8511,8557,-46,17068
3460.06,2 Ave & 37 St,345,391,-46,736
7436.11,2 Ave & E 104 St,3131,3177,-46,6308
6132.01,82 St & Broadway,448,494,-46,942
6650.07,E 55 St & 2 Ave,8453,8499,-46,16952
6904.06,5 Ave & E 63 St,5283,5329,-46,10612
5971.09,E 22 St & 2 Ave,10267,10313,-46,20580
3931.09,Bay St & Court St,686,733,-47,1419
8613.09,10 Ave & W 207 St,578,625,-47,1203
7020.02,E 77 St & 1 Ave,13008,13055,-47,26063
7323.09,5 Ave & E 87 St,9559,9606,-47,19165
5137.11,Fulton St & William St,6674,6721,-47,13395
3451.01,34 St & 5 Ave,292,340,-48,632
4019.06,Carroll St & 6 Ave,4773,4821,-48,9594
5863.07,E 15 St & 3 Ave,11880,11928,-48,23808
5829.12,E 11 St & Broadway,4193,4241,-48,8434
3448.02,Parkside Ave & Ocean Ave,4038,4086,-48,8124
4455.11,Kane St & Clinton St,3926,3974,-48,7900
4428.02,Cumberland St & Lafayette Ave,4386,4434,-48,8820
5343.11,Orchard St & Grand St,10139,10187,-48,20326
4175.14,Douglass St & 4 Ave,4108,4156,-48,8264
4434.06,Monroe St & Tompkins Ave,4193,4241,-48,8434
8563.06,Nagle Ave & Thayer St,638,686,-48,1324
4128.08,Pioneer St & Richards St,625,674,-49,1299
4354.05,S Portland Ave & Hanson Pl,4254,4303,-49,8557
6170.09,Jackson Ave & 49 Ave,1811,1861,-50,3672
5096.12,Peck Slip & South St,4926,4976,-50,9902
6425.04,11 Ave & W 27 St,11964,12014,-50,23978
4605.04,Clinton St & Joralemon St,6808,6858,-50,13666
7286.02,E 93 St & 2 Ave,3993,4044,-51,8037
3388.03,40 St & 3 Ave,71,122,-51,193
5914.08,Greenwich Ave & Charles St,7998,8049,-51,16047
2984.04,Cortelyou Rd & Argyle Rd,1081,1132,-51,2213
5073.07,Greenwich St & Rector St,3018,3069,-51,6087
SYS033,Pier 40 X2,28,79,-51,107
5712.12,E 5 St & Cooper Sq,9068,9119,-51,18187
3223.07,Ocean Ave & Tennis Ct,649,701,-52,1350
5845.02,Woodhaven Blvd & Hoffman Dr,711,763,-52,1474
6526.05,8 Ave & W 38 St,16254,16306,-52,32560
5721.14,LaGuardia Pl & W 3 St,8899,8951,-52,17850
3199.01,Caton Ave & E 7 St,1004,1056,-52,2060
4413.08,Warren St & Court St,2893,2946,-53,5839
3987.06,5 Ave & 3 St,5435,5488,-53,10923
4051.01,Berkeley Pl & 7 Ave,9217,9270,-53,18487
6339.06,W 25 St & 9 Ave,10814,10867,-53,21681
7670.09,Adam Clayton Powell Blvd & W 118 St,2912,2965,-53,5877
4936.21,Main St & Plymouth St,5042,5095,-53,10137
6441.02,Broadway & W 37 St,2761,2815,-54,5576
4181.1,Brevoort Pl & Bedford Ave,573,627,-54,1200
4920.13,South St & Broad St,206,260,-54,466
6561.01,81 St & 34 Ave,2038,2092,-54,4130
5887.03,Queens Blvd & 56 Ave,903,957,-54,1860
3420.01,36 St & 4 Ave,1710,1764,-54,3474
8358.10,Cabrini Blvd & W 177 St,174,229,-55,403
7622.12,2 Ave & E 122 St,1759,1814,-55,3573
6517.08,W 42 St & 6 Ave,10717,10773,-56,21490
5772.05,Morton St & Washington St,6381,6437,-56,12818
6230.02,1 Ave & E 38 St,2702,2758,-56,5460
5400.05,Harrison St & Hudson St,3688,3744,-56,7432
6245.08,46 Rd & 11 St,1048,1105,-57,2153
5593.01,E 1 St & 1 Ave,13337,13394,-57,26731
4590.01,Soissons Landing,588,645,-57,1233
7235.13,E 88 St & 1 Ave,6874,6931,-57,13805
5238.05,St James Pl & Oliver St,6760,6817,-57,13577
5010.02,Willoughby Ave & Wyckoff Ave,2716,2773,-57,5489
7344.05,E 91 St & Park Ave,6691,6748,-57,13439
6030.04,W 13 St & 7 Ave,11441,11498,-57,22939
5785.05,Greenpoint Ave & Manhattan Ave,6410,6468,-58,12878
7631.23,Frederick Douglass Blvd & W 112 St,7239,7297,-58,14536
5348.02,Wythe Ave & Metropolitan Ave,9310,9368,-58,18678
5270.08,Division St & Bowery,7635,7693,-58,15328
5905.12,Broadway & E 14 St,18979,19037,-58,38016
5721.07,Thompson St & Bleecker St,5710,5769,-59,11479
3019.03,Keegan Rd & 2 Ave,144,203,-59,347
4395.07,Hanson Pl & Ashland Pl,11500,11559,-59,23059
5470.02,N Moore St & Hudson St,3172,3231,-59,6403
6107.08,W 17 St & 7 Ave,7220,7279,-59,14499
6306.06,W 22 St & 10 Ave,15986,16046,-60,32032
3593.1,Flatbush Ave & Lincoln Rd,2770,2830,-60,5600
4710.06,Jay St & Tech Pl,3434,3495,-61,6929
4143.04,3 Ave & Carroll St,2008,2069,-61,4077
6809.09,W 55 St & 6 Ave,8782,8843,-61,17625
5623.03,Nassau Ave & Newell St,4344,4406,-62,8750
5382.06,Grand St & Elizabeth St,14334,14396,-62,28730
6700.14,W 51 St & Rockefeller Plaza,4668,4730,-62,9398
4762.04,Clinton Ave & Flushing Ave,2105,2167,-62,4272
5616.01,E 9 St & Ave C,8255,8317,-62,16572
5847.06,W 10 St & Washington St,5238,5301,-63,10539
5114.08,South End Ave & Albany St,5532,5595,-63,11127
5414.06,Allen St & Rivington St,11185,11249,-64,22434
5403.04,Graham Ave & Withers St,3451,3515,-64,6966
5411.07,Union Ave & N 12 St,4759,4823,-64,9582
